force_x,force_y,contact_x,contact_y,disp_x,disp_y,rotation,resistance,slip,release_cue,recoil,torque,seed,scenario,split,layout_id,probe,fixture_type,visible_hint,stress_level
0.976566,0.453122,-0.306324,0.191561,-0.020357,0.071255,-0.050515,0.993727,0.070255,0.000000,0.000000,-0.381784,5,2004,slot_axis_shift,slot_axis_shift_5_2004_hinge,1,hinge,tether,0.00
0.450578,1.065246,-0.182628,0.252144,0.052995,-0.023323,-0.062927,0.620985,0.111569,0.000000,0.009556,-0.659299,5,2004,slot_axis_shift,slot_axis_shift_5_2004_hinge,2,hinge,tether,0.00
-0.251504,1.098734,-0.359267,-0.145032,0.026724,0.098932,-0.074032,0.575145,0.083505,0.000000,0.000000,-0.878680,5,2004,slot_axis_shift,slot_axis_shift_5_2004_hinge,3,hinge,tether,0.00
-0.668335,0.611087,0.158865,-0.259197,-0.045872,0.014017,-0.046815,0.615807,0.087334,0.000000,0.006935,-0.387940,5,2004,slot_axis_shift,slot_axis_shift_5_2004_hinge,4,hinge,tether,0.00
-0.952497,-0.103175,0.093758,-0.272934,-0.019553,0.038652,-0.042204,0.795771,0.007319,0.014463,0.001445,-0.343848,5,2004,slot_axis_shift,slot_axis_shift_5_2004_hinge,5,hinge,tether,0.00
-0.899377,-0.591070,0.094024,-0.272894,0.002263,0.002291,-0.008769,1.075533,0.071285,0.004562,0.001660,-0.183489,5,2004,slot_axis_shift,slot_axis_shift_5_2004_hinge,6,hinge,tether,0.00
-0.374067,-0.849211,0.327675,-0.175156,0.020910,0.023895,-0.007667,1.000890,0.191958,0.008960,0.015889,-0.065625,5,2004,slot_axis_shift,slot_axis_shift_5_2004_hinge,7,hinge,tether,0.00
0.316642,-0.664668,0.407394,0.068086,-0.060157,-0.044860,-0.013939,0.886377,0.049054,0.020760,0.008385,-0.002065,5,2004,slot_axis_shift,slot_axis_shift_5_2004_hinge,8,hinge,tether,0.00
0.907343,-0.514094,0.048399,0.278135,-0.045789,0.005628,0.005839,1.096408,0.103162,0.015065,0.002187,0.026146,5,2004,slot_axis_shift,slot_axis_shift_5_2004_hinge,9,hinge,tether,0.00
0.849206,-0.140280,0.412199,0.053716,0.009499,-0.034839,-0.007872,0.194276,0.213410,0.013738,0.017086,-0.078474,5,2005,slot_axis_shift,slot_axis_shift_5_2005_free,0,free,unknown,0.00
0.919566,0.566763,-0.213481,0.241132,0.096440,0.059490,-0.018898,0.184994,0.136431,0.005499,0.000000,-0.261120,5,2005,slot_axis_shift,slot_axis_shift_5_2005_free,1,free,unknown,0.00
0.249830,1.051753,-0.355109,0.149514,0.061325,0.136831,-0.018391,0.290808,0.223510,0.021388,0.002037,-0.320490,5,2005,slot_axis_shift,slot_axis_shift_5_2005_free,2,free,unknown,0.00
-0.155076,1.064753,-0.401229,0.082773,0.004470,0.090748,-0.001844,0.192720,0.209327,0.002470,0.000000,-0.340019,5,2005,slot_axis_shift,slot_axis_shift_5_2005_free,3,free,unknown,0.00
-0.720770,0.542235,-0.339088,-0.165220,-0.095721,0.063344,0.003108,0.277156,0.296561,0.000000,0.000000,-0.292004,5,2005,slot_axis_shift,slot_axis_shift_5_2005_free,4,free,unknown,0.00
-0.849392,0.063036,-0.165305,-0.257401,-0.060328,-0.050329,-0.023447,0.271972,0.295113,0.000000,0.000325,-0.259894,5,2005,slot_axis_shift,slot_axis_shift_5_2005_free,5,free,unknown,0.00
-0.764483,-0.444324,0.338670,-0.165600,-0.093753,-0.025125,-0.013121,0.262222,0.323994,0.000000,0.000000,-0.342885,5,2005,slot_axis_shift,slot_axis_shift_5_2005_free,6,free,unknown,0.00
-0.393874,-0.881445,0.395927,-0.093433,-0.041399,-0.100075,-0.000005,0.203643,0.218564,0.000283,0.005124,-0.469247,5,2005,slot_axis_shift,slot_axis_shift_5_2005_free,7,free,unknown,0.00
0.214589,-0.785893,0.394508,-0.096064,0.019047,-0.111658,-0.003919,0.248273,0.201518,0.002907,0.004922,-0.340108,5,2005,slot_axis_shift,slot_axis_shift_5_2005_free,8,free,unknown,0.00
0.580372,-0.437456,0.272120,0.213282,0.091506,-0.087599,0.002151,0.226338,0.236355,0.019783,0.000000,-0.251702,5,2005,slot_axis_shift,slot_axis_shift_5_2005_free,9,free,unknown,0.00
0.783115,0.000961,-0.022098,0.279612,0.041922,-0.020822,0.007827,0.720087,0.103955,0.000000,0.007436,-0.267582,5,2006,slot_axis_shift,slot_axis_shift_5_2006_slot,0,slot,suction,0.00
0.837412,0.704823,-0.144337,0.262946,0.008975,0.003903,-0.006063,1.763443,0.154848,0.003964,0.000000,-0.565387,5,2006,slot_axis_shift,slot_axis_shift_5_2006_slot,1,slot,suction,0.00
0.160677,0.759240,-0.416947,-0.033698,-0.044014,0.005234,0.006240,1.358403,0.170408,0.015684,0.005656,-0.527650,5,2006,slot_axis_shift,slot_axis_shift_5_2006_slot,2,slot,suction,0.00
-0.406038,0.797914,-0.371629,-0.130455,-0.054322,0.049492,-0.000513,0.633058,0.183207,0.026282,0.001965,-0.541546,5,2006,slot_axis_shift,slot_axis_shift_5_2006_slot,3,slot,suction,0.00
-0.822220,0.561676,-0.392303,-0.099995,-0.145711,0.038113,0.004301,0.374267,0.196966,0.019663,0.008074,-0.404650,5,2006,slot_axis_shift,slot_axis_shift_5_2006_slot,4,slot,suction,0.00
-0.899724,-0.212213,0.206576,-0.243791,-0.019555,0.022812,-0.000547,0.892696,0.183637,0.000000,0.017645,-0.149913,5,2006,slot_axis_shift,slot_axis_shift_5_2006_slot,5,slot,suction,0.00
-0.918822,-0.567450,0.369330,-0.133325,-0.042179,0.048616,-0.005119,1.437202,0.197889,0.000000,0.000000,-0.120973,5,2006,slot_axis_shift,slot_axis_shift_5_2006_slot,6,slot,suction,0.00
-0.330339,-1.076295,0.395085,-0.095004,0.022542,0.031645,-0.008910,1.740487,0.163415,0.000000,0.016091,-0.143371,5,2006,slot_axis_shift,slot_axis_shift_5_2006_slot,7,slot,suction,0.00
0.111801,-0.785076,0.340744,0.163698,0.063641,-0.064818,-0.014996,0.934432,0.151808,0.000000,0.021849,-0.079097,5,2006,slot_axis_shift,slot_axis_shift_5_2006_slot,8,slot,suction,0.00
0.910304,-0.703035,-0.055385,0.277555,0.093040,-0.099981,0.000417,0.356059,0.151774,0.003761,0.007731,-0.078611,5,2006,slot_axis_shift,slot_axis_shift_5_2006_slot,9,slot,suction,0.00
0.860732,0.061372,-0.102741,0.271493,-0.001277,0.029932,-0.021736,0.984395,0.173563,0.000000,0.000000,-0.075214,5,2007,slot_axis_shift,slot_axis_shift_5_2007_hinge,0,hinge,unknown,0.00
1.055265,0.512297,0.046448,0.278282,-0.028770,0.003150,-0.005952,1.061545,0.000000,0.019333,0.014629,0.098228,5,2007,slot_axis_shift,slot_axis_shift_5_2007_hinge,1,hinge,unknown,0.00
0.405574,0.983177,-0.384826,0.112168,0.052875,0.045918,0.001870,1.036248,0.046408,0.010337,0.000000,0.016415,5,2007,slot_axis_shift,slot_axis_shift_5_2007_hinge,2,hinge,unknown,0.00
-0.228470,0.912801,-0.326401,-0.176210,-0.043102,0.035648,-0.006566,0.949760,0.107161,0.000000,0.011382,-0.028880,5,2007,slot_axis_shift,slot_axis_shift_5_2007_hinge,3,hinge,unknown,0.00
-0.976007,0.587075,-0.413471,0.049178,0.030600,0.018532,-0.054127,0.626772,0.137684,0.000000,0.007728,-0.132048,5,2007,slot_axis_shift,slot_axis_shift_5_2007_hinge,4,hinge,unknown,0.00
-1.051101,0.043295,-0.205117,-0.244338,-0.028906,-0.025369,-0.061286,0.726677,0.068473,0.000000,0.000000,-0.421990,5,2007,slot_axis_shift,slot_axis_shift_5_2007_hinge,5,hinge,unknown,0.00
-0.860526,-0.648998,0.083606,-0.274396,-0.014125,-0.046760,-0.057989,0.556365,0.125580,0.012587,0.000000,-0.678423,5,2007,slot_axis_shift,slot_axis_shift_5_2007_hinge,6,hinge,unknown,0.00
-0.247861,-0.972951,0.384470,-0.112710,-0.024568,-0.068137,-0.057770,0.573428,0.056376,0.000000,0.000000,-0.812462,5,2007,slot_axis_shift,slot_axis_shift_5_2007_hinge,7,hinge,unknown,0.00
0.142172,-0.867597,0.419541,0.013091,0.020403,-0.040091,-0.061392,0.660854,0.179674,0.000000,0.000000,-0.672176,5,2007,slot_axis_shift,slot_axis_shift_5_2007_hinge,8,hinge,unknown,0.00
0.794177,-0.631483,0.057049,0.277405,0.004317,-0.072622,-0.028593,0.830123,0.034315,0.000000,0.006942,-0.365783,5,2007,slot_axis_shift,slot_axis_shift_5_2007_hinge,9,hinge,unknown,0.00
0.838437,0.034140,-0.069943,0.276090,0.069908,0.023089,-0.014521,0.232081,0.156528,0.000000,0.000000,-0.129940,5,2008,slot_axis_shift,slot_axis_shift_5_2008_free,0,free,unknown,0.00
0.855748,0.582819,-0.242614,0.228559,0.117849,0.046225,-0.016202,0.278340,0.221042,0.015453,0.000000,-0.340897,5,2008,slot_axis_shift,slot_axis_shift_5_2008_free,1,free,unknown,0.00
0.285583,1.019199,-0.277967,0.209904,0.039864,0.090812,-0.025668,0.209162,0.171560,0.002951,0.014008,-0.510082,5,2008,slot_axis_shift,slot_axis_shift_5_2008_free,2,free,unknown,0.00
-0.265988,0.888731,-0.417491,-0.030558,-0.010870,0.031475,-0.024158,0.222563,0.232449,0.000000,0.006418,-0.592692,5,2008,slot_axis_shift,slot_axis_shift_5_2008_free,3,free,unknown,0.00
-0.745089,0.504873,-0.416607,-0.035517,-0.039391,0.099329,0.002553,0.172868,0.233076,0.012195,0.011522,-0.436583,5,2008,slot_axis_shift,slot_axis_shift_5_2008_free,4,free,unknown,0.00
-0.855411,-0.167412,0.103580,-0.271352,-0.145243,0.033932,-0.033012,0.227022,0.229166,0.000000,0.004400,-0.328883,5,2008,slot_axis_shift,slot_axis_shift_5_2008_free,5,free,unknown,0.00
-0.908316,-0.525968,0.180350,-0.252872,-0.119914,-0.039029,-0.004455,0.288464,0.158136,0.012898,0.010272,-0.338994,5,2008,slot_axis_shift,slot_axis_shift_5_2008_free,6,free,unknown,0.00
-0.160010,-1.091234,0.393630,-0.097650,-0.009472,-0.141106,-0.008450,0.244319,0.115388,0.020312,0.017913,-0.247284,5,2008,slot_axis_shift,slot_axis_shift_5_2008_free,7,free,unknown,0.00
0.524964,-1.014113,-0.026398,0.279446,0.078250,-0.067960,0.023807,0.271465,0.238953,0.000000,0.021745,0.152984,5,2008,slot_axis_shift,slot_axis_shift_5_2008_free,8,free,unknown,0.00
0.752622,-0.577365,0.235652,0.231774,0.067342,-0.063675,-0.004547,0.251466,0.103465,0.000000,0.004502,-0.095164,5,2008,slot_axis_shift,slot_axis_shift_5_2008_free,9,free,unknown,0.00
0.982679,-0.171436,0.192609,0.248821,0.112130,-0.021000,-0.019490,0.704247,0.207518,0.015493,0.000000,-0.475167,5,2009,slot_axis_shift,slot_axis_shift_5_2009_slot,0,slot,slot,0.00
0.948373,0.578511,-0.372217,0.129708,0.030648,-0.008463,-0.011663,2.022393,0.093205,0.009649,0.000000,-0.303406,5,2009,slot_axis_shift,slot_axis_shift_5_2009_slot,1,slot,slot,0.00
0.326420,1.099506,-0.367756,0.135245,-0.112404,0.097648,0.028223,1.238927,0.073253,0.008453,0.000000,-0.163348,5,2009,slot_axis_shift,slot_axis_shift_5_2009_slot,2,slot,slot,0.00
-0.147398,0.705219,-0.392299,-0.100003,-0.077588,0.056611,0.011284,0.570683,0.207761,0.000000,0.000000,-0.055632,5,2009,slot_axis_shift,slot_axis_shift_5_2009_slot,3,slot,slot,0.00
-0.703709,0.370159,-0.024418,-0.279526,-0.066973,0.042516,-0.006988,0.546802,0.099063,0.013496,0.003122,0.010829,5,2009,slot_axis_shift,slot_axis_shift_5_2009_slot,4,slot,slot,0.00
-0.993473,0.095295,-0.214670,-0.240663,-0.104216,0.024995,0.013389,0.822361,0.109673,0.018525,0.000000,-0.083411,5,2009,slot_axis_shift,slot_axis_shift_5_2009_slot,5,slot,slot,0.00
-0.856473,-0.474108,0.360351,-0.143832,-0.020077,-0.019029,-0.013429,1.812155,0.064820,0.007837,0.000000,-0.310921,5,2009,slot_axis_shift,slot_axis_shift_5_2009_slot,6,slot,slot,0.00
-0.411724,-0.871584,0.419632,0.011726,0.007011,-0.050789,-0.005081,1.461165,0.089764,0.000000,0.000000,-0.564286,5,2009,slot_axis_shift,slot_axis_shift_5_2009_slot,7,slot,slot,0.00
0.332203,-0.802085,0.332363,-0.171185,0.076155,-0.075577,-0.008474,0.519801,0.185680,0.010962,0.017582,-0.502252,5,2009,slot_axis_shift,slot_axis_shift_5_2009_slot,8,slot,slot,0.00
0.685484,-0.383978,0.111501,0.269953,0.017150,-0.081508,0.016197,0.470311,0.225164,0.000000,0.000000,-0.445926,5,2009,slot_axis_shift,slot_axis_shift_5_2009_slot,9,slot,slot,0.00
0.743191,-0.133279,0.096285,0.272543,0.032544,-0.017879,-0.026547,0.796286,0.090434,0.000000,0.564499,-0.047023,5,3000,adhesive_tether_fixture,adhesive_tether_fixture_5_3000_tether,0,tether,tether,0.00
0.746325,0.535078,-0.360773,0.143361,0.043202,-0.008413,0.014491,0.589963,0.121808,0.019788,0.338934,-0.090927,5,3000,adhesive_tether_fixture,adhesive_tether_fixture_5_3000_tether,1,tether,tether,0.00
0.142237,0.917870,-0.399950,0.085479,0.002994,0.034467,-0.011493,0.571962,0.072687,0.021662,0.344848,-0.290573,5,3000,adhesive_tether_fixture,adhesive_tether_fixture_5_3000_tether,2,tether,tether,0.00
-0.175019,0.749482,-0.419462,0.014164,-0.012041,0.004794,-0.009828,0.565172,0.229491,0.015209,0.340110,-0.308568,5,3000,adhesive_tether_fixture,adhesive_tether_fixture_5_3000_tether,3,tether,tether,0.00
-0.756569,0.472156,-0.195576,-0.247790,-0.003143,0.051788,-0.005666,0.510634,0.114735,0.011218,0.347927,-0.431065,5,3000,adhesive_tether_fixture,adhesive_tether_fixture_5_3000_tether,4,tether,tether,0.00
-1.060545,0.014440,0.203287,-0.245016,-0.057773,0.011969,-0.013389,0.601958,0.127934,0.000000,0.381797,-0.507690,5,3000,adhesive_tether_fixture,adhesive_tether_fixture_5_3000_tether,5,tether,tether,0.00
-0.910728,-0.736270,0.131806,-0.265855,-0.059075,-0.037685,-0.000728,0.907786,0.118701,0.000000,0.691664,-0.599326,5,3000,adhesive_tether_fixture,adhesive_tether_fixture_5_3000_tether,6,tether,tether,0.00
-0.172837,-0.771517,0.403448,-0.077831,0.005918,-0.041549,-0.003862,1.007348,0.141268,0.012906,0.783764,-0.411907,5,3000,adhesive_tether_fixture,adhesive_tether_fixture_5_3000_tether,7,tether,tether,0.00
0.329339,-0.820686,0.419961,-0.003831,-0.037735,-0.002106,-0.013794,1.074000,0.165915,0.000000,0.901004,-0.314372,5,3000,adhesive_tether_fixture,adhesive_tether_fixture_5_3000_tether,8,tether,tether,0.00
0.666866,-0.568210,0.405864,0.072032,0.022184,0.002147,-0.009561,0.974913,0.096196,0.000000,0.801370,-0.154432,5,3000,adhesive_tether_fixture,adhesive_tether_fixture_5_3000_tether,9,tether,tether,0.00
0.899977,-0.042459,0.214292,0.240813,0.150849,-0.028312,-0.010934,0.246369,0.239546,0.026997,0.001981,-0.189338,5,3001,adhesive_tether_fixture,adhesive_tether_fixture_5_3001_free,0,free,suction,0.00
0.594329,0.409356,-0.263427,0.218079,0.079621,0.045137,-0.010691,0.200568,0.294094,0.024696,0.000000,-0.199752,5,3001,adhesive_tether_fixture,adhesive_tether_fixture_5_3001_free,1,free,suction,0.00
0.238936,0.726651,-0.411607,0.055697,0.015944,0.082782,-0.012450,0.210143,0.212209,0.014704,0.011431,-0.279773,5,3001,adhesive_tether_fixture,adhesive_tether_fixture_5_3001_free,2,free,suction,0.00
-0.434955,1.017056,-0.410744,-0.058459,0.008052,0.129999,-0.011602,0.225402,0.233893,0.000000,0.000307,-0.429828,5,3001,adhesive_tether_fixture,adhesive_tether_fixture_5_3001_free,3,free,suction,0.00
-0.927765,0.660136,-0.304784,-0.192650,-0.139627,0.108358,-0.003987,0.240109,0.208353,0.000000,0.010190,-0.398382,5,3001,adhesive_tether_fixture,adhesive_tether_fixture_5_3001_free,4,free,suction,0.00
-0.827151,-0.017574,-0.077961,-0.275134,-0.139905,-0.045875,0.000855,0.197672,0.206995,0.000000,0.000000,-0.261501,5,3001,adhesive_tether_fixture,adhesive_tether_fixture_5_3001_free,5,free,suction,0.00
-0.712321,-0.584511,0.187144,-0.250668,-0.065628,0.021459,-0.022977,0.205341,0.255964,0.000000,0.000000,-0.336040,5,3001,adhesive_tether_fixture,adhesive_tether_fixture_5_3001_free,6,free,suction,0.00
-0.430111,-1.096418,0.409512,-0.062181,-0.046889,-0.069830,-0.026167,0.215485,0.141625,0.006369,0.002792,-0.527898,5,3001,adhesive_tether_fixture,adhesive_tether_fixture_5_3001_free,7,free,suction,0.00
0.164785,-0.764176,0.413094,0.050568,0.057744,-0.064685,-0.014988,0.186659,0.226863,0.023367,0.021993,-0.340846,5,3001,adhesive_tether_fixture,adhesive_tether_fixture_5_3001_free,8,free,suction,0.00
0.690585,-0.527430,0.232145,0.233341,0.067252,-0.055133,-0.004832,0.199109,0.107914,0.003470,0.000000,-0.270971,5,3001,adhesive_tether_fixture,adhesive_tether_fixture_5_3001_free,9,free,suction,0.00
0.768315,-0.053016,-0.193957,0.248355,-0.016437,-0.010319,-0.016558,1.372891,0.091340,0.000000,0.627031,-0.008988,5,3002,adhesive_tether_fixture,adhesive_tether_fixture_5_3002_suction,0,suction,unknown,0.00
0.834791,0.631466,-0.100477,0.271870,0.009560,-0.011038,0.003864,0.985997,0.116326,0.402051,0.377116,-0.252530,5,3002,adhesive_tether_fixture,adhesive_tether_fixture_5_3002_suction,1,suction,unknown,0.00
0.285630,0.926775,-0.418467,-0.023898,-0.008035,0.121075,-0.007837,0.477045,0.000000,0.918751,0.030215,-0.521221,5,3002,adhesive_tether_fixture,adhesive_tether_fixture_5_3002_suction,2,suction,unknown,0.00
-0.158375,0.962691,-0.383547,-0.114098,-0.024587,0.108840,-0.013562,0.453096,0.179387,0.964161,0.023323,-0.627802,5,3002,adhesive_tether_fixture,adhesive_tether_fixture_5_3002_suction,3,suction,unknown,0.00
-0.852967,0.630136,-0.329033,-0.174021,-0.087118,0.014981,-0.000835,0.562701,0.061785,0.869800,0.083676,-0.669341,5,3002,adhesive_tether_fixture,adhesive_tether_fixture_5_3002_suction,4,suction,unknown,0.00
-0.816623,-0.150227,0.079757,-0.274905,0.027378,0.002002,-0.001497,1.348137,0.033941,0.030743,0.600962,-0.374282,5,3002,adhesive_tether_fixture,adhesive_tether_fixture_5_3002_suction,5,suction,unknown,0.00
-0.713635,-0.601666,0.146440,-0.262429,-0.038220,-0.049964,0.007277,1.332664,0.062535,0.000000,0.624592,-0.294433,5,3002,adhesive_tether_fixture,adhesive_tether_fixture_5_3002_suction,6,suction,unknown,0.00
-0.257459,-1.019161,0.340050,-0.164339,0.035656,0.039883,-0.012707,1.423537,0.144426,0.000000,0.620084,-0.222872,5,3002,adhesive_tether_fixture,adhesive_tether_fixture_5_3002_suction,7,suction,unknown,0.00
0.254134,-0.828402,0.348124,0.156645,-0.030777,-0.000930,-0.011410,1.384984,0.082230,0.000000,0.613887,-0.096689,5,3002,adhesive_tether_fixture,adhesive_tether_fixture_5_3002_suction,8,suction,unknown,0.00
0.899097,-0.613141,0.379727,0.119643,0.014209,0.022592,0.013041,1.353776,0.130485,0.029557,0.619104,-0.020874,5,3002,adhesive_tether_fixture,adhesive_tether_fixture_5_3002_suction,9,suction,unknown,0.00
0.945544,-0.009877,0.109307,0.270351,0.050306,0.052348,-0.017571,0.645366,0.070114,0.000000,0.384235,-0.225211,5,3003,adhesive_tether_fixture,adhesive_tether_fixture_5_3003_tether,0,tether,unknown,0.00
0.618941,0.585893,-0.293046,0.200582,0.012572,0.047093,-0.008669,0.627421,0.170183,0.005152,0.367581,-0.323311,5,3003,adhesive_tether_fixture,adhesive_tether_fixture_5_3003_tether,1,tether,unknown,0.00
0.351459,1.037369,-0.417092,0.032895,0.076317,0.019486,-0.009504,0.661352,0.195241,0.000000,0.352458,-0.517042,5,3003,adhesive_tether_fixture,adhesive_tether_fixture_5_3003_tether,2,tether,unknown,0.00
-0.205295,0.717668,-0.419995,0.001335,-0.048436,0.038156,0.012962,0.640296,0.149643,0.000000,0.355378,-0.366067,5,3003,adhesive_tether_fixture,adhesive_tether_fixture_5_3003_tether,3,tether,unknown,0.00
-0.747450,0.559906,-0.290970,-0.201920,-0.045609,0.056520,-0.006435,0.958111,0.148513,0.005371,0.646438,-0.383559,5,3003,adhesive_tether_fixture,adhesive_tether_fixture_5_3003_tether,4,tether,unknown,0.00
-0.906953,0.136489,0.192158,-0.248976,0.016378,-0.011625,-0.018816,1.118401,0.082504,0.000000,0.861840,-0.240105,5,3003,adhesive_tether_fixture,adhesive_tether_fixture_5_3003_tether,5,tether,unknown,0.00
-0.691020,-0.715250,0.380799,-0.118119,0.002031,-0.055335,0.002227,1.237346,0.123286,0.004554,0.919224,-0.318358,5,3003,adhesive_tether_fixture,adhesive_tether_fixture_5_3003_tether,6,tether,unknown,0.00
-0.218783,-0.803114,0.369032,-0.133692,-0.004690,0.008282,-0.013607,0.908676,0.221247,0.001726,0.651894,-0.267530,5,3003,adhesive_tether_fixture,adhesive_tether_fixture_5_3003_tether,7,tether,unknown,0.00
0.393624,-1.021905,0.414467,0.045301,0.008362,-0.032237,-0.006171,0.702084,0.107529,0.019015,0.368695,-0.345641,5,3003,adhesive_tether_fixture,adhesive_tether_fixture_5_3003_tether,8,tether,unknown,0.00
0.633133,-0.530849,0.249064,0.225455,-0.012481,0.002029,-0.010751,0.616735,0.095743,0.000000,0.343149,-0.211311,5,3003,adhesive_tether_fixture,adhesive_tether_fixture_5_3003_tether,9,tether,unknown,0.00
1.006075,0.056224,-0.184600,0.251505,0.065331,0.034578,-0.011476,0.164485,0.260409,0.000000,0.000000,-0.048668,5,3004,adhesive_tether_fixture,adhesive_tether_fixture_5_3004_free,0,free,unknown,0.00
0.790694,0.662939,-0.362407,0.141518,0.049214,0.060953,-0.001005,0.252456,0.199415,0.003775,0.018479,-0.093770,5,3004,adhesive_tether_fixture,adhesive_tether_fixture_5_3004_free,1,free,unknown,0.00
0.163927,1.015838,-0.389288,-0.105102,-0.006500,0.129859,-0.004986,0.229903,0.233463,0.000000,0.007330,-0.197444,5,3004,adhesive_tether_fixture,adhesive_tether_fixture_5_3004_free,2,free,unknown,0.00
-0.262688,0.705817,-0.339647,-0.164708,-0.070686,0.051713,-0.005572,0.260323,0.191988,0.000000,0.011980,-0.234721,5,3004,adhesive_tether_fixture,adhesive_tether_fixture_5_3004_free,3,free,unknown,0.00
-0.643048,0.375965,-0.210078,-0.242457,-0.046970,0.070948,-0.018638,0.250607,0.363694,0.007713,0.000754,-0.312497,5,3004,adhesive_tether_fixture,adhesive_tether_fixture_5_3004_free,4,free,unknown,0.00
-0.761949,-0.084470,-0.098294,-0.272224,-0.132605,-0.003202,-0.011891,0.289381,0.257975,0.000000,0.000000,-0.367820,5,3004,adhesive_tether_fixture,adhesive_tether_fixture_5_3004_free,5,free,unknown,0.00
-0.802534,-0.529690,0.302619,-0.194161,-0.140743,-0.033066,-0.008853,0.225926,0.296375,0.000000,0.000000,-0.557630,5,3004,adhesive_tether_fixture,adhesive_tether_fixture_5_3004_free,6,free,unknown,0.00
-0.223605,-0.822929,0.332717,-0.170879,-0.026849,-0.071961,-0.032419,0.251483,0.250251,0.000000,0.000000,-0.477109,5,3004,adhesive_tether_fixture,adhesive_tether_fixture_5_3004_free,7,free,unknown,0.00
0.337137,-0.861260,0.337863,0.166331,0.075898,-0.132363,-0.002811,0.240525,0.281364,0.000000,0.000000,-0.402563,5,3004,adhesive_tether_fixture,adhesive_tether_fixture_5_3004_free,8,free,unknown,0.00
0.989495,-0.604547,0.208468,0.243074,0.130185,-0.054468,-0.010267,0.194878,0.194377,0.008244,0.000000,-0.250905,5,3004,adhesive_tether_fixture,adhesive_tether_fixture_5_3004_free,9,free,unknown,0.00
0.926260,-0.146981,0.257501,0.221202,0.023472,0.046046,-0.005916,1.378872,0.073949,0.012000,0.625876,-0.188383,5,3005,adhesive_tether_fixture,adhesive_tether_fixture_5_3005_suction,0,suction,unknown,0.00
0.709381,0.674297,-0.323068,0.178919,-0.008474,0.037057,-0.001423,1.357142,0.034073,0.000000,0.630141,-0.101062,5,3005,adhesive_tether_fixture,adhesive_tether_fixture_5_3005_suction,1,suction,unknown,0.00
0.105067,0.738385,-0.308552,-0.189966,-0.078875,0.046136,-0.008308,1.339716,0.064650,0.048045,0.565100,-0.007799,5,3005,adhesive_tether_fixture,adhesive_tether_fixture_5_3005_suction,2,suction,unknown,0.00
-0.104895,1.097789,-0.389303,0.105077,-0.057023,0.081606,-0.008205,0.831818,0.145370,0.559859,0.297272,-0.144857,5,3005,adhesive_tether_fixture,adhesive_tether_fixture_5_3005_suction,3,suction,unknown,0.00
-0.723162,0.638578,-0.289901,-0.202603,-0.093599,0.119453,0.007623,0.676526,0.061917,0.806888,0.132350,-0.239552,5,3005,adhesive_tether_fixture,adhesive_tether_fixture_5_3005_suction,4,suction,unknown,0.00
-0.873567,0.021928,-0.010338,-0.279915,-0.070977,-0.038180,-0.011369,1.061445,0.060599,0.402522,0.375338,-0.325982,5,3005,adhesive_tether_fixture,adhesive_tether_fixture_5_3005_suction,5,suction,unknown,0.00
-0.834984,-0.553023,0.173766,-0.254912,-0.010585,-0.009181,0.016879,1.317244,0.203020,0.060663,0.588866,-0.533993,5,3005,adhesive_tether_fixture,adhesive_tether_fixture_5_3005_suction,6,suction,unknown,0.00
-0.357583,-0.879863,0.363799,0.139921,0.007271,-0.003962,-0.001041,1.367469,0.112081,0.000000,0.620325,-0.531575,5,3005,adhesive_tether_fixture,adhesive_tether_fixture_5_3005_suction,7,suction,unknown,0.00
0.467990,-0.962759,0.344791,0.159888,0.037936,-0.032842,0.014469,1.407755,0.078066,0.022336,0.619390,-0.607489,5,3005,adhesive_tether_fixture,adhesive_tether_fixture_5_3005_suction,8,suction,unknown,0.00
0.912444,-0.721929,0.404081,0.076358,-0.015875,-0.010044,0.012437,1.333781,0.176329,0.000000,0.624800,-0.456061,5,3005,adhesive_tether_fixture,adhesive_tether_fixture_5_3005_suction,9,suction,unknown,0.00
0.903906,0.034825,-0.002173,0.279996,0.059743,-0.039413,-0.008498,0.559866,0.171671,0.000000,0.366648,-0.361315,5,3006,adhesive_tether_fixture,adhesive_tether_fixture_5_3006_tether,0,tether,unknown,0.00
0.873199,0.755988,-0.283894,0.206349,-0.015900,0.044444,-0.011945,0.582990,0.124829,0.011526,0.360976,-0.694052,5,3006,adhesive_tether_fixture,adhesive_tether_fixture_5_3006_tether,1,tether,unknown,0.00
0.290033,0.833089,-0.410793,-0.058306,0.025474,-0.006494,-0.023089,0.642561,0.146760,0.000000,0.376715,-0.581638,5,3006,adhesive_tether_fixture,adhesive_tether_fixture_5_3006_tether,2,tether,unknown,0.00
-0.345727,0.898924,-0.418554,0.023218,0.038921,0.004515,-0.023200,1.045917,0.145451,0.003960,0.783760,-0.572833,5,3006,adhesive_tether_fixture,adhesive_tether_fixture_5_3006_tether,3,tether,unknown,0.00
-0.967782,0.589369,-0.251659,-0.224171,-0.017437,-0.049808,-0.020684,1.336864,0.192231,0.000222,1.046281,-0.418448,5,3006,adhesive_tether_fixture,adhesive_tether_fixture_5_3006_tether,4,tether,unknown,0.00
-0.918745,0.084131,0.106734,-0.270808,0.011137,0.054625,-0.003239,1.184932,0.136417,0.000000,0.916015,-0.162129,5,3006,adhesive_tether_fixture,adhesive_tether_fixture_5_3006_tether,5,tether,unknown,0.00
